cbsa	metro_name	yr	qtr	index_nsa	index_sa
15980	"Cape Coral-Fort Myers, FL"	1994	3	103.91	103.65
15980	"Cape Coral-Fort Myers, FL"	1994	4	105.3	104.21
15980	"Cape Coral-Fort Myers, FL"	1995	1	103.74	104.13
15980	"Cape Coral-Fort Myers, FL"	1995	2	105.04	105.4
15980	"Cape Coral-Fort Myers, FL"	1995	3	106.1	105.76
15980	"Cape Coral-Fort Myers, FL"	1995	4	106.2	105.35
15980	"Cape Coral-Fort Myers, FL"	1996	1	104.65	105.08
15980	"Cape Coral-Fort Myers, FL"	1996	2	105.33	105.48
15980	"Cape Coral-Fort Myers, FL"	1996	3	105.81	105.42
15980	"Cape Coral-Fort Myers, FL"	1996	4	102.5	101.94
15980	"Cape Coral-Fort Myers, FL"	1997	1	107.29	107.68
15980	"Cape Coral-Fort Myers, FL"	1997	2	105.68	105.64
15980	"Cape Coral-Fort Myers, FL"	1997	3	106.91	106.54
15980	"Cape Coral-Fort Myers, FL"	1997	4	107.59	107.21
15980	"Cape Coral-Fort Myers, FL"	1998	1	107.33	107.61
15980	"Cape Coral-Fort Myers, FL"	1998	2	108.34	108.19
15980	"Cape Coral-Fort Myers, FL"	1998	3	109.08	108.74
15980	"Cape Coral-Fort Myers, FL"	1998	4	110.06	109.87
15980	"Cape Coral-Fort Myers, FL"	1999	1	111.05	111.19
15980	"Cape Coral-Fort Myers, FL"	1999	2	113.22	113
15980	"Cape Coral-Fort Myers, FL"	1999	3	114.92	114.61
15980	"Cape Coral-Fort Myers, FL"	1999	4	116.4	116.32
15980	"Cape Coral-Fort Myers, FL"	2000	1	120.37	120.4
15980	"Cape Coral-Fort Myers, FL"	2000	2	120.86	120.61
15980	"Cape Coral-Fort Myers, FL"	2000	3	124.81	124.49
15980	"Cape Coral-Fort Myers, FL"	2000	4	127.83	127.81
15980	"Cape Coral-Fort Myers, FL"	2001	1	131.48	131.52
15980	"Cape Coral-Fort Myers, FL"	2001	2	135.35	134.98
15980	"Cape Coral-Fort Myers, FL"	2001	3	139.76	139.41
15980	"Cape Coral-Fort Myers, FL"	2001	4	143.59	143.53
15980	"Cape Coral-Fort Myers, FL"	2002	1	149.37	149.59
15980	"Cape Coral-Fort Myers, FL"	2002	2	155.69	155.13
15980	"Cape Coral-Fort Myers, FL"	2002	3	159.4	158.97
15980	"Cape Coral-Fort Myers, FL"	2002	4	165.73	165.54
15980	"Cape Coral-Fort Myers, FL"	2003	1	170.97	171.6
15980	"Cape Coral-Fort Myers, FL"	2003	2	174.6	173.77
15980	"Cape Coral-Fort Myers, FL"	2003	3	181	180.45
15980	"Cape Coral-Fort Myers, FL"	2003	4	186.95	186.65
15980	"Cape Coral-Fort Myers, FL"	2004	1	193.14	194.16
15980	"Cape Coral-Fort Myers, FL"	2004	2	207.96	206.89
15980	"Cape Coral-Fort Myers, FL"	2004	3	219.82	219.02
15980	"Cape Coral-Fort Myers, FL"	2004	4	234.01	233.51
15980	"Cape Coral-Fort Myers, FL"	2005	1	248.64	250.3
15980	"Cape Coral-Fort Myers, FL"	2005	2	277.06	275.56
15980	"Cape Coral-Fort Myers, FL"	2005	3	293.67	292.28
15980	"Cape Coral-Fort Myers, FL"	2005	4	309.89	309.5
15980	"Cape Coral-Fort Myers, FL"	2006	1	313.13	315.35
15980	"Cape Coral-Fort Myers, FL"	2006	2	318.11	316.26
15980	"Cape Coral-Fort Myers, FL"	2006	3	316.89	315.05
15980	"Cape Coral-Fort Myers, FL"	2006	4	299	299.11
15980	"Cape Coral-Fort Myers, FL"	2007	1	293	295.02
15980	"Cape Coral-Fort Myers, FL"	2007	2	275.48	273.67
15980	"Cape Coral-Fort Myers, FL"	2007	3	257.96	256.28
15980	"Cape Coral-Fort Myers, FL"	2007	4	238.09	238.54
15980	"Cape Coral-Fort Myers, FL"	2008	1	209.42	210.89
15980	"Cape Coral-Fort Myers, FL"	2008	2	186.74	185.39
15980	"Cape Coral-Fort Myers, FL"	2008	3	165.3	164.13
15980	"Cape Coral-Fort Myers, FL"	2008	4	147.62	147.98
15980	"Cape Coral-Fort Myers, FL"	2009	1	142.87	144.08
15980	"Cape Coral-Fort Myers, FL"	2009	2	144.35	143.02
15980	"Cape Coral-Fort Myers, FL"	2009	3	142.79	141.88
15980	"Cape Coral-Fort Myers, FL"	2009	4	137.44	137.68
15980	"Cape Coral-Fort Myers, FL"	2010	1	141.9	143.42
15980	"Cape Coral-Fort Myers, FL"	2010	2	139.37	137.77
15980	"Cape Coral-Fort Myers, FL"	2010	3	136.46	135.71
15980	"Cape Coral-Fort Myers, FL"	2010	4	137.4	137.57
15980	"Cape Coral-Fort Myers, FL"	2011	1	130.06	131.57
15980	"Cape Coral-Fort Myers, FL"	2011	2	136.23	134.45
15980	"Cape Coral-Fort Myers, FL"	2011	3	140.98	140.56
15980	"Cape Coral-Fort Myers, FL"	2011	4	142.85	142.73
15980	"Cape Coral-Fort Myers, FL"	2012	1	145.8	147.51
15980	"Cape Coral-Fort Myers, FL"	2012	2	154.6	152.64
15980	"Cape Coral-Fort Myers, FL"	2012	3	153.07	152.84
15980	"Cape Coral-Fort Myers, FL"	2012	4	159.98	159.62
15980	"Cape Coral-Fort Myers, FL"	2013	1	162.15	163.83
15980	"Cape Coral-Fort Myers, FL"	2013	2	171.94	169.94
15980	"Cape Coral-Fort Myers, FL"	2013	3	176.47	176.55
15980	"Cape Coral-Fort Myers, FL"	2013	4	177.27	176.61
15980	"Cape Coral-Fort Myers, FL"	2014	1	183.73	185.22
15980	"Cape Coral-Fort Myers, FL"	2014	2	188.88	187.22
15980	"Cape Coral-Fort Myers, FL"	2014	3	188.31	188.3
15980	"Cape Coral-Fort Myers, FL"	2014	4	199.15	198.6
15980	"Cape Coral-Fort Myers, FL"	2015	1	199.71	200.58
15980	"Cape Coral-Fort Myers, FL"	2015	2	209.72	208.54
15980	"Cape Coral-Fort Myers, FL"	2015	3	217.45	217.43
15980	"Cape Coral-Fort Myers, FL"	2015	4	223.6	222.99
15980	"Cape Coral-Fort Myers, FL"	2016	1	224.43	224.7
15980	"Cape Coral-Fort Myers, FL"	2016	2	229.02	228.65
15980	"Cape Coral-Fort Myers, FL"	2016	3	233.07	232.56
15980	"Cape Coral-Fort Myers, FL"	2016	4	237.65	237.34
15980	"Cape Coral-Fort Myers, FL"	2017	1	242.64	242.28
15980	"Cape Coral-Fort Myers, FL"	2017	2	243.48	243.69
15980	"Cape Coral-Fort Myers, FL"	2017	3	254	253.2
15980	"Cape Coral-Fort Myers, FL"	2017	4	252.9	252.78
15980	"Cape Coral-Fort Myers, FL"	2018	1	260.11	259.25
15980	"Cape Coral-Fort Myers, FL"	2018	2	261.05	261.82
15980	"Cape Coral-Fort Myers, FL"	2018	3	263.29	262.05
15980	"Cape Coral-Fort Myers, FL"	2018	4	264.21	264.46
15980	"Cape Coral-Fort Myers, FL"	2019	1	268.43	267.19
15980	"Cape Coral-Fort Myers, FL"	2019	2	264.25	265.18
15980	"Cape Coral-Fort Myers, FL"	2019	3	273.12	271.84
15980	"Cape Coral-Fort Myers, FL"	2019	4	273.66	273.98
15980	"Cape Coral-Fort Myers, FL"	2020	1	279.06	277.62
16700	"Charleston-North Charleston, SC"	1991	1	100	100
16700	"Charleston-North Charleston, SC"	1991	2	97.8	98.07
16700	"Charleston-North Charleston, SC"	1991	3	100.72	99.81
16700	"Charleston-North Charleston, SC"	1991	4	103.07	101.57
16700	"Charleston-North Charleston, SC"	1992	1	101.63	101.68
16700	"Charleston-North Charleston, SC"	1992	2	101.94	102.15
16700	"Charleston-North Charleston, SC"	1992	3	103.11	102.16
16700	"Charleston-North Charleston, SC"	1992	4	103.84	102.41
16700	"Charleston-North Charleston, SC"	1993	1	102.75	102.85
16700	"Charleston-North Charleston, SC"	1993	2	103.32	103.36
16700	"Charleston-North Charleston, SC"	1993	3	104.91	103.98
16700	"Charleston-North Charleston, SC"	1993	4	105.56	104.25
16700	"Charleston-North Charleston, SC"	1994	1	103.68	103.73
16700	"Charleston-North Charleston, SC"	1994	2	105.67	105.56
16700	"Charleston-North Charleston, SC"	1994	3	103.54	102.66
16700	"Charleston-North Charleston, SC"	1994	4	105.26	104.12
16700	"Charleston-North Charleston, SC"	1995	1	103.83	103.82
16700	"Charleston-North Charleston, SC"	1995	2	105.57	105.28
16700	"Charleston-North Charleston, SC"	1995	3	107.68	106.9
16700	"Charleston-North Charleston, SC"	1995	4	106.67	105.62
16700	"Charleston-North Charleston, SC"	1996	1	108.82	108.72
16700	"Charleston-North Charleston, SC"	1996	2	110.08	109.67
16700	"Charleston-North Charleston, SC"	1996	3	111.34	110.59
16700	"Charleston-North Charleston, SC"	1996	4	114.28	113.31
16700	"Charleston-North Charleston, SC"	1997	1	117.1	116.89
16700	"Charleston-North Charleston, SC"	1997	2	116.39	115.89
16700	"Charleston-North Charleston, SC"	1997	3	118.64	117.85
16700	"Charleston-North Charleston, SC"	1997	4	121.67	120.78
16700	"Charleston-North Charleston, SC"	1998	1	123.02	122.72
16700	"Charleston-North Charleston, SC"	1998	2	128.08	127.5
16700	"Charleston-North Charleston, SC"	1998	3	131.09	130.14
16700	"Charleston-North Charleston, SC"	1998	4	136.27	135.42
16700	"Charleston-North Charleston, SC"	1999	1	139.6	139.27
16700	"Charleston-North Charleston, SC"	1999	2	145.08	144.33
16700	"Charleston-North Charleston, SC"	1999	3	150.21	149.1
16700	"Charleston-North Charleston, SC"	1999	4	152.65	151.72
16700	"Charleston-North Charleston, SC"	2000	1	157.19	156.93
16700	"Charleston-North Charleston, SC"	2000	2	159	158.12
16700	"Charleston-North Charleston, SC"	2000	3	163.49	162.15
16700	"Charleston-North Charleston, SC"	2000	4	163.07	162.18
16700	"Charleston-North Charleston, SC"	2001	1	165.22	164.98
16700	"Charleston-North Charleston, SC"	2001	2	170.01	169.08
16700	"Charleston-North Charleston, SC"	2001	3	171.97	170.47
16700	"Charleston-North Charleston, SC"	2001	4	174.88	173.95
16700	"Charleston-North Charleston, SC"	2002	1	175.16	174.95
16700	"Charleston-North Charleston, SC"	2002	2	177.34	176.39
16700	"Charleston-North Charleston, SC"	2002	3	178.93	177.33
16700	"Charleston-North Charleston, SC"	2002	4	185.38	184.38
16700	"Charleston-North Charleston, SC"	2003	1	184.17	183.99
16700	"Charleston-North Charleston, SC"	2003	2	188.15	187.05
16700	"Charleston-North Charleston, SC"	2003	3	193.02	191.42
16700	"Charleston-North Charleston, SC"	2003	4	194.72	193.61
16700	"Charleston-North Charleston, SC"	2004	1	201.03	200.91
16700	"Charleston-North Charleston, SC"	2004	2	205.43	204.01
16700	"Charleston-North Charleston, SC"	2004	3	217.19	215.39
16700	"Charleston-North Charleston, SC"	2004	4	223.21	222.35
16700	"Charleston-North Charleston, SC"	2005	1	227.34	227.07
16700	"Charleston-North Charleston, SC"	2005	2	237.35	235.22
16700	"Charleston-North Charleston, SC"	2005	3	249.13	247.27
16700	"Charleston-North Charleston, SC"	2005	4	259.64	259.32
16700	"Charleston-North Charleston, SC"	2006	1	266.73	265.9
16700	"Charleston-North Charleston, SC"	2006	2	273.68	270.91
16700	"Charleston-North Charleston, SC"	2006	3	275.86	273.76
16700	"Charleston-North Charleston, SC"	2006	4	281.38	282.09
16700	"Charleston-North Charleston, SC"	2007	1	285.46	283.82
16700	"Charleston-North Charleston, SC"	2007	2	289.24	285.98
16700	"Charleston-North Charleston, SC"	2007	3	284.17	282.33
16700	"Charleston-North Charleston, SC"	2007	4	269.41	270.47
16700	"Charleston-North Charleston, SC"	2008	1	269.99	268
16700	"Charleston-North Charleston, SC"	2008	2	271.23	268.39
16700	"Charleston-North Charleston, SC"	2008	3	256.16	254.27
16700	"Charleston-North Charleston, SC"	2008	4	248.57	249.51
16700	"Charleston-North Charleston, SC"	2009	1	251.5	250.07
16700	"Charleston-North Charleston, SC"	2009	2	237.05	234.4
16700	"Charleston-North Charleston, SC"	2009	3	243.22	241.32
16700	"Charleston-North Charleston, SC"	2009	4	235.05	235.55
16700	"Charleston-North Charleston, SC"	2010	1	238.61	237.87
16700	"Charleston-North Charleston, SC"	2010	2	232.28	229.94
16700	"Charleston-North Charleston, SC"	2010	3	217.62	215.21
16700	"Charleston-North Charleston, SC"	2010	4	225.49	225.93
16700	"Charleston-North Charleston, SC"	2011	1	203.08	203.05
16700	"Charleston-North Charleston, SC"	2011	2	205.37	203.26
16700	"Charleston-North Charleston, SC"	2011	3	213.21	210.33
16700	"Charleston-North Charleston, SC"	2011	4	215.15	215.61
16700	"Charleston-North Charleston, SC"	2012	1	203.11	203.48
16700	"Charleston-North Charleston, SC"	2012	2	220.5	218.4
16700	"Charleston-North Charleston, SC"	2012	3	222.96	219.24
16700	"Charleston-North Charleston, SC"	2012	4	221.87	222.55
16700	"Charleston-North Charleston, SC"	2013	1	234.4	235.34
16700	"Charleston-North Charleston, SC"	2013	2	242.27	239.67
16700	"Charleston-North Charleston, SC"	2013	3	250.54	246.11
16700	"Charleston-North Charleston, SC"	2013	4	240.08	241.09
16700	"Charleston-North Charleston, SC"	2014	1	255.18	256.01
16700	"Charleston-North Charleston, SC"	2014	2	257.23	254.74
16700	"Charleston-North Charleston, SC"	2014	3	266.21	261.34
16700	"Charleston-North Charleston, SC"	2014	4	264.77	265.91
16700	"Charleston-North Charleston, SC"	2015	1	273.09	273.75
16700	"Charleston-North Charleston, SC"	2015	2	286.59	283.96
16700	"Charleston-North Charleston, SC"	2015	3	296.62	291.59
16700	"Charleston-North Charleston, SC"	2015	4	299.3	300.29
16700	"Charleston-North Charleston, SC"	2016	1	294.7	294.94
16700	"Charleston-North Charleston, SC"	2016	2	312.16	309.75
16700	"Charleston-North Charleston, SC"	2016	3	317.72	312.74
16700	"Charleston-North Charleston, SC"	2016	4	318.46	319.02
16700	"Charleston-North Charleston, SC"	2017	1	323.97	324.04
16700	"Charleston-North Charleston, SC"	2017	2	332.75	330.23
16700	"Charleston-North Charleston, SC"	2017	3	348.89	343.87
16700	"Charleston-North Charleston, SC"	2017	4	359.42	360.19
16700	"Charleston-North Charleston, SC"	2018	1	357.24	356.42
16700	"Charleston-North Charleston, SC"	2018	2	365.39	363.03
16700	"Charleston-North Charleston, SC"	2018	3	368.82	363.68
16700	"Charleston-North Charleston, SC"	2018	4	365.99	367.21
16700	"Charleston-North Charleston, SC"	2019	1	388.9	387.08
16700	"Charleston-North Charleston, SC"	2019	2	387.87	385.6
16700	"Charleston-North Charleston, SC"	2019	3	398.76	393.28
16700	"Charleston-North Charleston, SC"	2019	4	377.46	379.39
16700	"Charleston-North Charleston, SC"	2020	1	395.76	392.99
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	1	100	100
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	2	100.09	99.47
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	3	100.17	99.21
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	4	101.99	100.66
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	1	100.62	100.59
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	2	101.98	101.35
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	3	103.18	102.19
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	4	103.91	102.6
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	1	102.91	102.82
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	2	104.11	103.49
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	3	105.16	104.11
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	4	106.32	105.1
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	1	105.77	105.57
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	2	107.9	107.25
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	3	109.64	108.53
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	4	111.26	110.13
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	1	111.97	111.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	2	112.99	112.28
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	3	115.2	114.02
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	4	116.85	115.84
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	1	118.43	117.96
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	2	120.09	119.27
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	3	123.02	121.8
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	4	123.33	122.42
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	1	124.8	124.19
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	2	127.07	126.1
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	3	127.7	126.49
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	4	129.38	128.56
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	1	130.39	129.69
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	2	131.74	130.58
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	3	133.81	132.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	4	134.59	133.81
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	1	136.44	135.66
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	2	138.78	137.45
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	3	139.69	138.56
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	4	140.82	140.08
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	1	141.94	141.06
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	2	144.33	142.93
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	3	144.42	143.26
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	4	145.41	144.68
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	1	146.84	145.91
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	2	148.15	146.73
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	3	147.75	146.48
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	4	148.28	147.61
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	1	149.67	148.74
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	2	150.2	148.78
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	3	151.61	150.2
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	4	151.4	150.73
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	1	152.75	151.91
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	2	152.89	151.43
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	3	155.51	153.92
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	4	154.64	153.96
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	1	155.24	154.6
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	2	158.57	156.99
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	3	159.1	157.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	4	160.36	159.64
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	1	163.11	162.85
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	2	165.4	163.42
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	3	168.57	166.56
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	4	170.83	170.15
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	1	174	174.08
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	2	180.51	178.04
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	3	184.4	182.04
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	4	187.31	186.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	1	187.67	188.18
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	2	193.94	190.85
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	3	196.61	194.1
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	4	195.11	194.36
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	1	193.05	194.1
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	2	198.7	195.21
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	3	191.67	189.14
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	4	184.18	183.19
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	1	184.22	186.04
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	2	183.76	180.07
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	3	182.82	180.32
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	4	179.23	178.11
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	1	172.81	175.09
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	2	175.3	171.61
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	3	164.36	161.86
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	4	168.15	167.01
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	1	157.21	159.8
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	2	163.41	159.74
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	3	163.31	160.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	2011	4	164.15	163.09
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	1	158.26	161.07
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	2	169.51	165.58
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	3	171.13	168.25
16740	"Charlotte-Concord-Gastonia, NC-SC"	2012	4	165.58	164.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	1	173.33	176.34
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	2	179.91	175.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	3	184.56	181.5
16740	"Charlotte-Concord-Gastonia, NC-SC"	2013	4	184.23	183.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	1	181.87	184.21
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	2	191.74	187.47
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	3	191.22	188.26
16740	"Charlotte-Concord-Gastonia, NC-SC"	2014	4	192.66	192.46
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	1	194.37	195.81
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	2	204.94	200.74
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	3	205.23	202.61
16740	"Charlotte-Concord-Gastonia, NC-SC"	2015	4	206.27	206.13
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	1	212.75	213.24
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	2	215.7	211.68
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	3	222.18	220
16740	"Charlotte-Concord-Gastonia, NC-SC"	2016	4	224.62	224.39
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	1	230.29	229.81
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	2	235.89	231.96
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	3	240.81	238.93
16740	"Charlotte-Concord-Gastonia, NC-SC"	2017	4	245.55	245.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	1	253.48	252.06
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	2	259.18	255.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	3	259.55	257.8
16740	"Charlotte-Concord-Gastonia, NC-SC"	2018	4	264.79	264.62
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	1	267	264.86
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	2	276.2	272.35
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	3	276.95	275.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	2019	4	279.54	279.3
16740	"Charlotte-Concord-Gastonia, NC-SC"	2020	1	290.79	288.26
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	1	100	100
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	2	100.88	100.47
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	3	102.11	101.71
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1991	4	102.86	102.64
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	1	103.66	103.69
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	2	105.42	104.98
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	3	105.98	105.55
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1992	4	107.25	107.01
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	1	107.82	107.92
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	2	109.26	108.77
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	3	110.86	110.36
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1993	4	110.64	110.41
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	1	112.49	112.69
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	2	114.28	113.68
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	3	115.09	114.54
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1994	4	115.81	115.55
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	1	114.72	115.04
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	2	117.54	116.9
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	3	118.08	117.44
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1995	4	118.05	117.83
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	1	118.27	118.65
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	2	120.4	119.73
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	3	120.95	120.25
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1996	4	121.25	121.02
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	1	120.91	121.3
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	2	122.04	121.44
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	3	123.1	122.27
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1997	4	123.02	122.85
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	1	123.79	124.19
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	2	126.2	125.62
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	3	127.93	126.98
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1998	4	129.41	129.24
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	1	130.9	131.39
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	2	133.8	133.21
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	3	136.89	135.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	1999	4	138.03	137.9
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	1	139.83	140.46
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	2	144.46	143.75
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	3	148.06	146.74
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2000	4	150.07	149.96
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	1	152.32	153.11
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	2	156.95	156.1
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	3	160.92	159.42
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2001	4	162.23	162.16
16984	"Chicago-Naperville-Evanston, IL  (MSAD)"	2002	1	164.62	165.59
